txn_id,txn_ts,student_id,item_id,item_name,category,qty,unit_price,discount_pct,payment_method
T0000220,2025-07-02 19:16:36,S1232,I02,Samosa,Snacks,1,15.55,0,Card
T0000221,2025-07-02 18:11:13,S1275,I01,Veg Puff,Snacks,2,24.62,0,UPI
T0000222,2025-07-02 09:22:12,S1113,I03,Masala Sandwich,Sandwiches,3,45.32,0,Cash
T0000223,2025-07-02 14:54:12,S1294,I05,Cutting Chai,Beverages,2,10.52,10,UPI
T0000223,2025-07-02 14:54:12,S1213,I04,Cold Coffee,Beverages,2,60.24,0,Cash
T0000224,2025-07-02 09:03:43,S1015,I03,Masala Sandwich,Sandwiches,1,45.06,0,UPI
T0000225,2025-07-02 13:11:40,S1267,I03,Masala Sandwich,Sandwiches,2,44.8,0,UPI
T0000225,2025-07-02 13:11:40,S1188,I06,Poha,Breakfast,1,29.55,0,UPI
T0000226,2025-07-02 09:21:04,S1017,I06,Poha,Breakfast,1,30.24,0,Cash
T0000227,2025-07-02 09:12:10,S1350,I03,Masala Sandwich,Sandwiches,2,45.32,0,Card
T0000227,2025-07-02 09:12:10,S1287,I06,Poha,Breakfast,1,30.15,0,Cash
T0000228,2025-07-02 08:42:55,S1237,I05,Cutting Chai,Beverages,1,10.05,5,Cash
T0000229,2025-07-02 09:44:17,S1126,I03,Masala Sandwich,Sandwiches,2,45.33,0,Card
T0000230,2025-07-02 08:29:16,S1326,I06,Poha,Breakfast,3,29.56,0,Cash
T0000231,2025-07-02 12:13:10,S1031,I01,Veg Puff,Snacks,2,25.42,0,Cash
T0000232,2025-07-02 09:05:09,S1337,I05,Cutting Chai,Beverages,1,9.12,0,Cash
T0000233,2025-07-02 08:19:03,S1117,I01,Veg Puff,Snacks,1,23.65,0,UPI
T0000233,2025-07-02 08:19:03,S1043,I05,Cutting Chai,Beverages,4,9.98,0,UPI
T0000234,2025-07-02 12:44:37,S1143,I02,Samosa,Snacks,4,14.09,0,Cash
T0000235,2025-07-02 12:31:12,S1351,I04,Cold Coffee,Beverages,5,60.79,0,UPI
T0000235,2025-07-02 12:31:12,S1030,I05,Cutting Chai,Beverages,2,9.92,0,Card
T0000236,2025-07-02 14:22:08,S1287,I04,Cold Coffee,Beverages,1,60.21,0,Card
T0000237,2025-07-02 12:51:33,S1192,I02,Samosa,Snacks,1,14.48,0,Card
T0000238,2025-07-02 12:38:56,S1267,I02,Samosa,Snacks,1,16.24,5,UPI
T0000238,2025-07-02 12:38:56,S1007,I04,Cold Coffee,Beverages,1,61.34,0,Cash
T0000239,2025-07-02 13:03:23,S1138,I06,Poha,Breakfast,2,30.3,0,Card
T0000240,2025-07-02 14:12:23,S1265,I05,Cutting Chai,Beverages,2,10.92,0,UPI
T0000241,2025-07-02 09:51:37,S1157,I03,Masala Sandwich,Sandwiches,3,44.18,0,Card
T0000242,2025-07-02 08:47:28,S1319,I05,Cutting Chai,Beverages,3,11.04,0,UPI
T0000242,2025-07-02 08:47:28,S1331,I04,Cold Coffee,Beverages,1,59.59,0,UPI
T0000243,2025-07-02 12:46:08,S1020,I05,Cutting Chai,Beverages,2,9.74,0,Card
T0000244,2025-07-02 09:50:05,S1053,I04,Cold Coffee,Beverages,1,60.2,0,Card
T0000245,2025-07-02 13:42:58,S1010,I03,Masala Sandwich,Sandwiches,1,44.42,15,Cash
T0000245,2025-07-02 13:42:58,S1190,I04,Cold Coffee,Beverages,1,58.73,5,Cash
T0000246,2025-07-02 09:55:19,S1118,I04,Cold Coffee,Beverages,4,59.37,0,UPI
T0000247,2025-07-02 14:18:40,S1253,I06,Poha,Breakfast,1,29.89,5,Card
T0000248,2025-07-02 19:24:42,S1012,I04,Cold Coffee,Beverages,2,60.43,5,Card
T0000249,2025-07-02 12:07:15,S1259,I03,Masala Sandwich,Sandwiches,1,45.54,0,Card
T0000249,2025-07-02 12:07:15,S1295,I02,Samosa,Snacks,1,14.62,0,UPI
T0000250,2025-07-02 13:50:35,S1371,I04,Cold Coffee,Beverages,4,60.48,15,Cash
T0000251,2025-07-02 08:59:04,S1177,I04,Cold Coffee,Beverages,1,58.62,0,Cash
T0000252,2025-07-02 18:18:18,S1220,I02,Samosa,Snacks,2,14.23,0,UPI
T0000253,2025-07-02 12:10:18,S1181,I02,Samosa,Snacks,2,15.87,0,UPI
T0000254,2025-07-02 13:48:03,S1016,I05,Cutting Chai,Beverages,3,10.11,0,Cash
T0000255,2025-07-02 18:39:38,S1305,I06,Poha,Breakfast,3,30.24,0,Cash
T0000256,2025-07-02 14:06:17,S1075,I01,Veg Puff,Snacks,2,25.74,0,UPI
T0000256,2025-07-02 14:06:17,S1128,I04,Cold Coffee,Beverages,1,60.17,0,UPI
T0000257,2025-07-02 18:54:12,S1295,I04,Cold Coffee,Beverages,1,59.13,0,Card
T0000258,2025-07-02 14:37:23,S1029,I03,Masala Sandwich,Sandwiches,1,45.14,0,Card
T0000259,2025-07-02 17:48:45,S1263,I04,Cold Coffee,Beverages,1,59.55,0,Card
T0000260,2025-07-02 12:39:22,S1265,I02,Samosa,Snacks,1,14.15,0,UPI
T0000260,2025-07-02 12:39:22,S1394,I05,Cutting Chai,Beverages,1,9.53,0,Cash
T0000261,2025-07-02 14:06:26,S1047,I05,Cutting Chai,Beverages,2,9.46,15,Cash
T0000261,2025-07-02 14:06:26,S1315,I01,Veg Puff,Snacks,1,25.64,0,Cash
T0000262,2025-07-02 18:30:29,S1258,I02,Samosa,Snacks,2,15.23,15,Card
T0000262,2025-07-02 18:30:29,S1137,I01,Veg Puff,Snacks,2,25.35,0,Card
T0000263,2025-07-02 09:05:55,S1025,I06,Poha,Breakfast,1,29.46,0,UPI
T0000264,2025-07-02 13:12:17,S1081,I06,Poha,Breakfast,2,30.41,15,UPI
T0000265,2025-07-02 13:12:15,S1385,I03,Masala Sandwich,Sandwiches,2,44.35,0,Card
T0000266,2025-07-02 09:57:30,S1219,I06,Poha,Breakfast,2,29.24,0,Card
T0000266,2025-07-02 09:57:30,S1361,I05,Cutting Chai,Beverages,4,10.77,0,Cash
T0000267,2025-07-02 14:52:04,S1397,I01,Veg Puff,Snacks,3,25.34,0,Cash
T0000268,2025-07-02 13:11:21,S1238,I01,Veg Puff,Snacks,1,25.14,0,Card
T0000269,2025-07-02 17:25:15,S1377,I04,Cold Coffee,Beverages,1,60.15,0,Cash
T0000270,2025-07-02 13:37:25,S1254,I03,Masala Sandwich,Sandwiches,1,45.5,0,Card
T0000271,2025-07-02 13:52:21,S1331,I06,Poha,Breakfast,2,29.02,0,UPI
T0000272,2025-07-02 19:16:32,S1048,I01,Veg Puff,Snacks,1,24.61,5,Card
T0000272,2025-07-02 19:16:32,S1316,I04,Cold Coffee,Beverages,3,60.42,0,UPI
T0000273,2025-07-02 12:11:52,S1354,I04,Cold Coffee,Beverages,5,60.05,0,UPI
T0000274,2025-07-02 19:03:23,S1000,I04,Cold Coffee,Beverages,1,58.63,0,UPI
T0000275,2025-07-02 14:19:06,S1044,I02,Samosa,Snacks,1,14.87,5,Card
T0000276,2025-07-02 09:35:28,S1040,I01,Veg Puff,Snacks,1,23.63,0,Cash
T0000277,2025-07-02 09:50:53,S1027,I02,Samosa,Snacks,2,15.37,5,Cash
T0000278,2025-07-02 08:08:48,S1053,I04,Cold Coffee,Beverages,2,60.04,0,UPI
T0000279,2025-07-02 14:25:45,S1163,I02,Samosa,Snacks,1,14.13,0,UPI
T0000280,2025-07-02 09:06:32,S1256,I06,Poha,Breakfast,3,30.59,0,Card
T0000280,2025-07-02 09:06:32,S1289,I01,Veg Puff,Snacks,1,25.57,0,Card
T0000281,2025-07-02 19:58:35,S1185,I02,Samosa,Snacks,3,15.28,10,UPI
T0000281,2025-07-02 19:58:35,S1316,I04,Cold Coffee,Beverages,1,60.42,0,UPI
T0000282,2025-07-02 19:35:06,S1337,I05,Cutting Chai,Beverages,1,9.52,0,UPI
T0000283,2025-07-02 09:25:14,S1233,I04,Cold Coffee,Beverages,1,59.63,15,Card
T0000284,2025-07-02 09:12:52,S1119,I03,Masala Sandwich,Sandwiches,1,44.83,0,Cash
T0000285,2025-07-02 09:19:35,S1067,I01,Veg Puff,Snacks,1,26.06,0,UPI
T0000285,2025-07-02 09:19:35,S1282,I02,Samosa,Snacks,1,14.3,10,Cash
T0000286,2025-07-02 17:13:15,S1184,I01,Veg Puff,Snacks,2,23.96,0,UPI
T0000287,2025-07-02 09:43:19,S1288,I03,Masala Sandwich,Sandwiches,1,44.74,0,UPI
T0000288,2025-07-02 14:05:28,S1163,I03,Masala Sandwich,Sandwiches,2,44.43,10,Card
T0000288,2025-07-02 14:05:28,S1183,I04,Cold Coffee,Beverages,2,59.96,0,Card
T0000289,2025-07-02 09:29:57,S1268,I02,Samosa,Snacks,2,14.34,0,Card
T0000290,2025-07-02 08:34:58,S1194,I06,Poha,Breakfast,1,30.12,0,Cash
T0000291,2025-07-02 09:13:08,S1137,I06,Poha,Breakfast,1,29.74,0,Cash
T0000292,2025-07-02 13:35:58,S1141,I05,Cutting Chai,Beverages,2,9.76,0,Card
T0000293,2025-07-02 09:00:02,S1140,I01,Veg Puff,Snacks,2,25.07,0,UPI
T0000293,2025-07-02 09:00:02,S1136,I04,Cold Coffee,Beverages,2,59.35,0,Cash
T0000294,2025-07-02 17:45:08,S1342,I05,Cutting Chai,Beverages,3,9.94,0,Cash
T0000294,2025-07-02 17:45:08,S1186,I02,Samosa,Snacks,1,14.33,0,Cash
T0000295,2025-07-02 14:59:29,S1211,I04,Cold Coffee,Beverages,1,60.35,10,Card
T0000296,2025-07-02 09:37:36,S1088,I02,Samosa,Snacks,1,14.21,0,UPI
T0000297,2025-07-02 08:20:28,S1331,I04,Cold Coffee,Beverages,2,60.32,0,Cash
T0000298,2025-07-02 12:35:43,S1286,I03,Masala Sandwich,Sandwiches,1,45.4,5,UPI
T0000298,2025-07-02 12:35:43,S1221,I05,Cutting Chai,Beverages,2,11.2,0,UPI
T0000299,2025-07-02 12:33:00,S1196,I02,Samosa,Snacks,1,14.94,5,UPI
T0000300,2025-07-02 08:11:20,S1157,I02,Samosa,Snacks,3,15.12,0,UPI
T0000300,2025-07-02 08:11:20,S1379,I03,Masala Sandwich,Sandwiches,3,44.55,0,UPI
T0000301,2025-07-02 09:10:56,S1229,I05,Cutting Chai,Beverages,1,9.7,0,Cash
T0000302,2025-07-02 14:03:56,S1352,I05,Cutting Chai,Beverages,1,9.75,5,Cash
T0000303,2025-07-02 18:29:55,S1282,I02,Samosa,Snacks,1,14.73,25,Card
T0000303,2025-07-02 18:29:55,S1021,I05,Cutting Chai,Beverages,1,9.5,0,Cash
T0000304,2025-07-02 14:28:34,S1095,I03,Masala Sandwich,Sandwiches,1,44.52,0,Card
T0000305,2025-07-02 19:29:15,S1098,I03,Masala Sandwich,Sandwiches,2,45.33,0,Card
T0000305,2025-07-02 19:29:15,S1093,I04,Cold Coffee,Beverages,1,60.79,0,Cash
T0000306,2025-07-02 13:53:57,S1010,I03,Masala Sandwich,Sandwiches,1,44.52,0,Cash
T0000306,2025-07-02 13:53:57,S1282,I02,Samosa,Snacks,1,14.07,0,UPI
T0000307,2025-07-02 13:50:48,S1376,I01,Veg Puff,Snacks,1,25.6,0,Cash
T0000308,2025-07-02 13:42:56,S1202,I03,Masala Sandwich,Sandwiches,3,44.61,0,Card
T0000309,2025-07-02 12:12:43,S1013,I06,Poha,Breakfast,2,28.71,0,UPI
T0000310,2025-07-02 12:17:16,S1190,I03,Masala Sandwich,Sandwiches,1,45.61,0,UPI
T0000310,2025-07-02 12:17:16,S1252,I01,Veg Puff,Snacks,2,23.86,5,Card
T0000311,2025-07-02 13:35:15,S1146,I06,Poha,Breakfast,1,29.31,10,UPI
T0000312,2025-07-02 08:53:49,S1351,I01,Veg Puff,Snacks,1,25.61,0,Card
T0000312,2025-07-02 08:53:49,S1295,I05,Cutting Chai,Beverages,3,9.78,0,Card
T0000313,2025-07-02 08:25:46,S1319,I06,Poha,Breakfast,1,30.05,0,UPI
T0000313,2025-07-02 08:25:46,S1339,I02,Samosa,Snacks,1,15.02,15,Card
T0000314,2025-07-02 19:36:11,S1162,I05,Cutting Chai,Beverages,1,10.17,0,UPI
T0000314,2025-07-02 19:36:11,S1058,I03,Masala Sandwich,Sandwiches,2,44.71,0,UPI
T0000315,2025-07-02 14:11:20,S1098,I05,Cutting Chai,Beverages,2,10.12,0,UPI
T0000316,2025-07-02 17:31:14,S1164,I03,Masala Sandwich,Sandwiches,1,44.47,0,Card
T0000317,2025-07-02 17:54:48,S1240,I01,Veg Puff,Snacks,1,25.34,0,Cash
T0000318,2025-07-02 14:29:05,S1087,I01,Veg Puff,Snacks,2,25.05,0,Cash
T0000319,2025-07-02 08:44:38,S1194,I04,Cold Coffee,Beverages,1,60.06,0,UPI
T0000320,2025-07-02 13:23:16,S1071,I01,Veg Puff,Snacks,1,24.06,0,Card
T0000321,2025-07-02 12:42:49,S1222,I01,Veg Puff,Snacks,1,24.95,0,Cash
T0000322,2025-07-02 08:48:36,S1027,I04,Cold Coffee,Beverages,2,59.98,0,Cash
T0000323,2025-07-02 17:47:58,S1367,I05,Cutting Chai,Beverages,1,9.08,0,Cash
T0000324,2025-07-02 14:01:37,S1135,I06,Poha,Breakfast,3,30.41,0,Card
T0000325,2025-07-02 09:03:55,S1380,I02,Samosa,Snacks,2,14.72,0,Cash
T0000326,2025-07-02 09:34:20,S1321,I02,Samosa,Snacks,2,15.96,0,UPI
T0000326,2025-07-02 09:34:20,S1148,I01,Veg Puff,Snacks,1,26.11,0,UPI
T0000327,2025-07-02 08:55:36,S1395,I03,Masala Sandwich,Sandwiches,1,45.6,0,UPI
T0000327,2025-07-02 08:55:36,S1021,I05,Cutting Chai,Beverages,2,9.07,0,Cash
T0000328,2025-07-02 14:05:55,S1127,I04,Cold Coffee,Beverages,3,59.75,0,Card
T0000329,2025-07-02 17:05:34,S1111,I03,Masala Sandwich,Sandwiches,2,44.66,0,UPI
T0000329,2025-07-02 17:05:34,S1133,I05,Cutting Chai,Beverages,2,9.43,0,UPI
T0000330,2025-07-02 08:02:23,S1350,I01,Veg Puff,Snacks,2,25.27,0,Card
T0000330,2025-07-02 08:02:23,S1181,I02,Samosa,Snacks,1,14.91,0,Cash
T0000331,2025-07-02 09:47:53,S1044,I01,Veg Puff,Snacks,1,25.58,15,Card
T0000332,2025-07-02 13:42:08,S1117,I06,Poha,Breakfast,1,31.06,0,Card
T0000332,2025-07-02 13:42:08,S1111,I04,Cold Coffee,Beverages,4,58.77,0,UPI
T0000333,2025-07-02 14:48:20,S1391,I02,Samosa,Snacks,2,14.45,10,Cash
T0000334,2025-07-02 12:49:12,S1371,I05,Cutting Chai,Beverages,1,9.72,0,UPI
T0000335,2025-07-02 17:29:24,S1326,I03,Masala Sandwich,Sandwiches,1,45.11,0,Card
T0000336,2025-07-02 17:29:17,S1141,I05,Cutting Chai,Beverages,1,11.11,0,Cash
T0000337,2025-07-03 13:26:22,S1131,I02,Samosa,Snacks,1,15.08,0,UPI
T0000338,2025-07-03 12:47:09,S1149,I06,Poha,Breakfast,1,30.84,0,UPI
T0000339,2025-07-03 14:38:14,S1306,I03,Masala Sandwich,Sandwiches,1,44.75,0,Card
T0000339,2025-07-03 14:38:14,S1118,I01,Veg Puff,Snacks,1,25.05,25,UPI
T0000340,2025-07-03 13:26:10,S1330,I02,Samosa,Snacks,2,14.83,0,Cash
T0000340,2025-07-03 13:26:10,S1013,I01,Veg Puff,Snacks,2,23.68,0,UPI
T0000341,2025-07-03 08:56:34,S1126,I05,Cutting Chai,Beverages,4,10.55,0,Card
T0000342,2025-07-03 08:20:45,S1286,I01,Veg Puff,Snacks,2,24.76,0,Card
T0000343,2025-07-03 12:50:25,S1010,I02,Samosa,Snacks,3,14.99,0,Card
T0000344,2025-07-03 12:17:37,S1082,I05,Cutting Chai,Beverages,3,10.51,0,UPI
T0000344,2025-07-03 12:17:37,S1074,I01,Veg Puff,Snacks,1,25.26,0,Card
T0000345,2025-07-03 09:14:44,S1176,I03,Masala Sandwich,Sandwiches,2,44.79,5,Cash
T0000346,2025-07-03 18:25:31,S1025,I03,Masala Sandwich,Sandwiches,1,44.58,5,Cash
T0000346,2025-07-03 18:25:31,S1147,I06,Poha,Breakfast,3,29.99,0,Card
T0000347,2025-07-03 18:42:05,S1100,I03,Masala Sandwich,Sandwiches,5,44.69,0,Cash
T0000347,2025-07-03 18:42:05,S1012,I05,Cutting Chai,Beverages,2,9.72,0,Cash
T0000348,2025-07-03 09:22:37,S1389,I03,Masala Sandwich,Sandwiches,1,44.23,0,Cash
T0000349,2025-07-03 13:30:03,S1379,I02,Samosa,Snacks,1,15.38,0,Cash
T0000350,2025-07-03 14:58:14,S1053,I05,Cutting Chai,Beverages,3,10.17,0,UPI
T0000351,2025-07-03 08:39:08,S1316,I03,Masala Sandwich,Sandwiches,3,45.6,0,Cash
T0000351,2025-07-03 08:39:08,S1343,I04,Cold Coffee,Beverages,2,59.6,0,Card
T0000352,2025-07-03 13:20:33,S1367,I01,Veg Puff,Snacks,3,24.27,0,Cash
T0000353,2025-07-03 09:46:10,S1227,I03,Masala Sandwich,Sandwiches,1,44.35,0,Card
T0000354,2025-07-03 18:26:47,S1300,I03,Masala Sandwich,Sandwiches,1,44.48,0,Cash
T0000355,2025-07-03 08:17:10,S1143,I04,Cold Coffee,Beverages,1,59.3,0,UPI
T0000356,2025-07-03 19:41:52,S1100,I04,Cold Coffee,Beverages,3,59.47,0,Cash
T0000356,2025-07-03 19:41:52,S1308,I03,Masala Sandwich,Sandwiches,1,46.0,0,Cash
T0000357,2025-07-03 09:08:40,S1307,I05,Cutting Chai,Beverages,1,10.32,5,Cash
T0000358,2025-07-03 09:19:18,S1265,I01,Veg Puff,Snacks,1,25.43,0,Card
T0000358,2025-07-03 09:19:18,S1368,I05,Cutting Chai,Beverages,1,9.87,0,Card
T0000359,2025-07-03 09:05:31,S1172,I03,Masala Sandwich,Sandwiches,1,45.17,0,Card
T0000360,2025-07-03 17:49:50,S1399,I05,Cutting Chai,Beverages,1,9.55,0,Card
T0000361,2025-07-03 18:40:03,S1390,I06,Poha,Breakfast,2,29.99,0,Card
T0000362,2025-07-03 09:43:45,S1149,I05,Cutting Chai,Beverages,1,10.06,10,Card
T0000363,2025-07-03 12:26:10,S1048,I04,Cold Coffee,Beverages,1,59.44,0,Cash
T0000364,2025-07-03 12:26:02,S1216,I04,Cold Coffee,Beverages,3,59.87,0,UPI
T0000365,2025-07-03 14:40:47,S1319,I02,Samosa,Snacks,3,16.35,5,UPI
T0000365,2025-07-03 14:40:47,S1364,I01,Veg Puff,Snacks,1,23.71,0,Card
T0000366,2025-07-03 08:45:35,S1331,I01,Veg Puff,Snacks,4,25.34,0,Cash
T0000367,2025-07-03 18:14:53,S1085,I04,Cold Coffee,Beverages,3,59.91,5,UPI
T0000367,2025-07-03 18:14:53,S1217,I02,Samosa,Snacks,2,16.46,0,UPI
T0000368,2025-07-03 08:43:04,S1275,I06,Poha,Breakfast,1,30.02,0,UPI
T0000369,2025-07-03 19:42:50,S1302,I06,Poha,Breakfast,1,29.25,0,Cash
T0000370,2025-07-03 08:11:45,S1341,I01,Veg Puff,Snacks,5,25.13,0,UPI
T0000371,2025-07-03 14:02:55,S1074,I03,Masala Sandwich,Sandwiches,4,45.4,0,Card
T0000371,2025-07-03 14:02:55,S1243,I05,Cutting Chai,Beverages,6,10.32,10,UPI
T0000372,2025-07-03 12:22:49,S1102,I02,Samosa,Snacks,2,14.79,5,Card
T0000372,2025-07-03 12:22:49,S1187,I05,Cutting Chai,Beverages,1,9.69,0,Card
T0000373,2025-07-03 13:52:57,S1165,I03,Masala Sandwich,Sandwiches,1,44.78,0,Cash
T0000374,2025-07-03 12:30:32,S1142,I06,Poha,Breakfast,2,30.17,0,Card
T0000375,2025-07-03 12:47:12,S1063,I06,Poha,Breakfast,1,30.65,0,Cash
T0000376,2025-07-03 09:22:48,S1109,I03,Masala Sandwich,Sandwiches,1,45.24,5,Card
T0000376,2025-07-03 09:22:48,S1082,I05,Cutting Chai,Beverages,1,10.44,15,Card
T0000377,2025-07-03 08:56:56,S1324,I05,Cutting Chai,Beverages,2,10.12,0,UPI
T0000378,2025-07-03 19:37:08,S1062,I03,Masala Sandwich,Sandwiches,1,44.68,0,Card
T0000378,2025-07-03 19:37:08,S1120,I06,Poha,Breakfast,1,28.85,15,Card
T0000379,2025-07-03 08:36:20,S1144,I06,Poha,Breakfast,1,29.42,0,Cash
T0000379,2025-07-03 08:36:20,S1312,I01,Veg Puff,Snacks,1,24.3,10,Card
T0000380,2025-07-03 14:18:23,S1148,I06,Poha,Breakfast,1,30.36,5,Card
T0000380,2025-07-03 14:18:23,S1352,I04,Cold Coffee,Beverages,2,59.64,0,Cash
T0000381,2025-07-03 08:09:21,S1379,I03,Masala Sandwich,Sandwiches,1,44.13,0,Card
T0000381,2025-07-03 08:09:21,S1227,I02,Samosa,Snacks,1,14.82,15,Cash
T0000382,2025-07-03 13:11:39,S1395,I03,Masala Sandwich,Sandwiches,4,44.58,0,Card
T0000383,2025-07-03 18:15:43,S1388,I02,Samosa,Snacks,1,16.12,0,Card
T0000384,2025-07-03 14:05:19,S1132,I03,Masala Sandwich,Sandwiches,2,43.92,5,UPI
T0000385,2025-07-03 09:22:08,S1084,I05,Cutting Chai,Beverages,2,10.52,0,Cash
T0000386,2025-07-03 09:34:59,S1288,I04,Cold Coffee,Beverages,2,60.96,0,UPI
T0000386,2025-07-03 09:34:59,S1277,I01,Veg Puff,Snacks,1,24.6,0,UPI
T0000387,2025-07-03 09:43:30,S1230,I02,Samosa,Snacks,2,15.85,0,UPI
T0000388,2025-07-03 09:29:47,S1232,I02,Samosa,Snacks,1,14.4,0,UPI
T0000389,2025-07-03 09:24:40,S1212,I04,Cold Coffee,Beverages,2,59.23,0,UPI
T0000390,2025-07-03 08:00:55,S1040,I04,Cold Coffee,Beverages,2,60.75,0,Cash
T0000391,2025-07-03 19:05:40,S1082,I02,Samosa,Snacks,1,14.47,25,Cash
T0000391,2025-07-03 19:05:40,S1129,I04,Cold Coffee,Beverages,1,60.86,0,UPI
T0000392,2025-07-03 08:22:05,S1103,I04,Cold Coffee,Beverages,1,60.27,0,Cash
T0000392,2025-07-03 08:22:05,S1145,I06,Poha,Breakfast,2,30.21,0,UPI
T0000393,2025-07-03 14:14:33,S1191,I02,Samosa,Snacks,1,14.74,10,Card
T0000394,2025-07-03 08:35:56,S1270,I05,Cutting Chai,Beverages,1,10.39,0,Card
T0000395,2025-07-03 09:05:21,S1106,I02,Samosa,Snacks,2,15.97,0,Card
T0000396,2025-07-03 17:17:08,S1144,I03,Masala Sandwich,Sandwiches,4,45.67,0,Card
T0000397,2025-07-03 08:23:21,S1338,I04,Cold Coffee,Beverages,4,58.85,0,UPI
T0000398,2025-07-03 08:13:21,S1108,I01,Veg Puff,Snacks,2,25.93,0,Card
T0000398,2025-07-03 08:13:21,S1081,I05,Cutting Chai,Beverages,2,9.54,0,Card
T0000399,2025-07-03 19:12:43,S1189,I01,Veg Puff,Snacks,1,25.29,0,Card
T0000399,2025-07-03 19:12:43,S1347,I03,Masala Sandwich,Sandwiches,1,45.44,0,UPI
T0000400,2025-07-03 08:25:16,S1321,I06,Poha,Breakfast,3,29.17,15,Cash
T0000400,2025-07-03 08:25:16,S1286,I04,Cold Coffee,Beverages,3,60.12,0,UPI
T0000401,2025-07-03 09:01:46,S1048,I04,Cold Coffee,Beverages,3,60.2,0,Cash
T0000402,2025-07-03 18:46:46,S1231,I02,Samosa,Snacks,1,15.12,0,UPI
T0000403,2025-07-03 09:16:37,S1168,I01,Veg Puff,Snacks,1,24.83,10,Card
T0000404,2025-07-03 17:37:51,S1272,I05,Cutting Chai,Beverages,3,9.45,0,UPI
T0000405,2025-07-03 09:26:10,S1086,I04,Cold Coffee,Beverages,2,59.79,5,Card
T0000406,2025-07-03 13:21:52,S1194,I01,Veg Puff,Snacks,2,25.37,0,Card
T0000407,2025-07-03 08:15:20,S1154,I06,Poha,Breakfast,3,29.48,0,Card
T0000408,2025-07-03 09:13:57,S1183,I06,Poha,Breakfast,1,29.74,0,Cash
T0000409,2025-07-03 17:27:36,S1274,I02,Samosa,Snacks,2,15.25,25,Cash
T0000410,2025-07-03 17:32:50,S1373,I01,Veg Puff,Snacks,1,25.32,0,UPI
T0000411,2025-07-03 08:43:12,S1006,I06,Poha,Breakfast,1,29.27,15,Card
T0000411,2025-07-03 08:43:12,S1359,I04,Cold Coffee,Beverages,2,60.62,0,UPI
T0000412,2025-07-03 12:06:32,S1256,I05,Cutting Chai,Beverages,4,10.04,0,UPI
T0000413,2025-07-03 09:49:11,S1225,I02,Samosa,Snacks,3,15.2,0,Cash
T0000414,2025-07-03 08:19:57,S1203,I03,Masala Sandwich,Sandwiches,3,44.77,0,UPI
T0000414,2025-07-03 08:19:57,S1369,I01,Veg Puff,Snacks,1,25.77,0,Card
T0000415,2025-07-03 09:59:33,S1178,I06,Poha,Breakfast,1,29.5,0,Cash
T0000415,2025-07-03 09:59:33,S1157,I02,Samosa,Snacks,1,14.6,0,UPI
T0000416,2025-07-03 12:19:07,S1132,I04,Cold Coffee,Beverages,1,59.39,0,UPI
T0000417,2025-07-03 14:11:11,S1203,I02,Samosa,Snacks,2,16.14,0,Cash
T0000418,2025-07-03 14:14:23,S1022,I02,Samosa,Snacks,2,13.53,0,Cash
T0000419,2025-07-03 12:43:42,S1119,I04,Cold Coffee,Beverages,2,60.08,5,Card
T0000419,2025-07-03 12:43:42,S1334,I05,Cutting Chai,Beverages,4,10.16,0,Cash
T0000420,2025-07-03 12:40:48,S1324,I05,Cutting Chai,Beverages,2,9.14,0,Card
T0000421,2025-07-03 09:36:20,S1388,I01,Veg Puff,Snacks,3,24.63,5,Card
T0000422,2025-07-03 09:38:16,S1265,I01,Veg Puff,Snacks,2,24.99,0,Cash
T0000423,2025-07-03 14:23:35,S1358,I05,Cutting Chai,Beverages,1,10.54,0,Card
T0000423,2025-07-03 14:23:35,S1382,I06,Poha,Breakfast,2,28.65,0,UPI
T0000424,2025-07-03 18:28:44,S1272,I06,Poha,Breakfast,1,29.98,0,UPI
T0000424,2025-07-03 18:28:44,S1300,I04,Cold Coffee,Beverages,6,60.51,0,Card
T0000425,2025-07-03 13:35:58,S1048,I04,Cold Coffee,Beverages,2,60.34,0,UPI
T0000425,2025-07-03 13:35:58,S1086,I05,Cutting Chai,Beverages,3,10.12,0,UPI
T0000426,2025-07-03 14:04:07,S1229,I05,Cutting Chai,Beverages,1,10.3,0,UPI
T0000427,2025-07-03 17:57:40,S1188,I06,Poha,Breakfast,1,29.62,0,UPI
T0000427,2025-07-03 17:57:40,S1028,I03,Masala Sandwich,Sandwiches,2,44.71,0,UPI
T0000428,2025-07-03 18:56:02,S1363,I01,Veg Puff,Snacks,3,24.7,0,Cash
T0000428,2025-07-03 18:56:02,S1158,I02,Samosa,Snacks,2,14.93,0,Cash
T0000429,2025-07-03 14:16:01,S1071,I04,Cold Coffee,Beverages,3,61.26,0,Card
T0000430,2025-07-03 14:09:26,S1150,I06,Poha,Breakfast,1,30.74,25,Card
T0000431,2025-07-03 08:51:54,S1216,I02,Samosa,Snacks,1,15.81,10,Cash
T0000432,2025-07-03 13:21:53,S1287,I04,Cold Coffee,Beverages,1,60.69,0,Cash
T0000432,2025-07-03 13:21:53,S1009,I06,Poha,Breakfast,2,29.29,5,UPI
T0000433,2025-07-03 13:05:42,S1213,I01,Veg Puff,Snacks,2,25.32,0,Card
T0000434,2025-07-03 14:13:12,S1272,I04,Cold Coffee,Beverages,1,60.13,0,UPI
T0000434,2025-07-03 14:13:12,S1157,I01,Veg Puff,Snacks,1,25.23,0,UPI
