salary_id,employee_id,effective_date,end_date,currency,base_salary,bonus_pct,reason
430,274,2023-10-11,2025-05-08,USD,1015290,0.0879,PROMOTION
431,274,2025-05-09,,INR,1174468,0.1139,HIRE
432,275,2021-03-17,2024-06-18,USD,1960363,0.119,HIRE
433,275,2024-06-19,,INR,1845699,0.0557,MERIT
434,276,2019-01-12,,USD,1953783,0.1318,PROMOTION
435,277,2017-09-13,2020-11-18,USD,6519070,0.0916,HIRE
436,277,2020-11-19,,USD,5215864,0.0653,PROMOTION
437,278,2024-06-02,,INR,420239,0.1276,ADJUSTMENT
438,279,2025-01-23,,INR,2449127,0.1035,HIRE
439,280,2017-12-22,2017-12-29,INR,2794074,0.1073,ADJUSTMENT
440,280,2017-12-30,2023-08-28,USD,2930748,0.1105,PROMOTION
441,280,2023-08-29,,USD,2514062,0.0627,HIRE
442,281,2017-10-21,2018-05-05,INR,3357225,0.1028,HIRE
443,281,2018-05-06,,USD,4010459,0.041,PROMOTION
444,282,2019-01-02,2024-02-15,INR,6292232,0.0299,MERIT
445,282,2024-02-16,,USD,4859094,0.061,MERIT
446,283,2025-03-03,,INR,754725,0.1112,HIRE
447,284,2021-03-28,,INR,897236,0.0328,MERIT
448,285,2025-03-16,,USD,2624972,0.1716,ADJUSTMENT
449,286,2025-05-20,,USD,4702706,0.1017,HIRE
450,287,2023-05-28,2024-04-07,INR,1368343,0.1814,MERIT
451,287,2024-04-08,,INR,1123046,0.1505,PROMOTION
452,288,2020-07-20,2024-10-27,INR,1289571,0.0689,PROMOTION
453,288,2024-10-28,,USD,1028677,0.0262,ADJUSTMENT
454,289,2017-11-25,,USD,3190531,0.1816,ADJUSTMENT
455,290,2019-04-29,2023-09-24,INR,2126858,0.1315,ADJUSTMENT
456,290,2023-09-25,,INR,1425474,0.0983,PROMOTION
457,291,2025-05-19,2025-07-17,USD,3039842,0.1693,MERIT
458,291,2025-07-18,,INR,2951760,0.1777,HIRE
459,292,2023-05-04,,INR,900984,0.1902,ADJUSTMENT
460,293,2025-04-26,,USD,5707462,0.0727,PROMOTION
461,294,2023-02-01,2023-11-05,INR,1263596,0.1823,PROMOTION
462,294,2023-11-06,,USD,1320242,0.0453,PROMOTION
463,295,2022-10-26,2024-01-13,INR,1547477,0.1068,PROMOTION
464,295,2024-01-14,2024-01-18,INR,1661217,0.1188,PROMOTION
465,295,2024-01-19,,USD,1703852,0.021,MERIT
466,296,2025-06-27,,INR,976694,0.1353,HIRE
467,297,2023-01-08,,INR,5199659,0.0072,PROMOTION
468,298,2020-11-02,,INR,526311,0.0655,HIRE
469,299,2025-07-25,2025-08-03,INR,3270677,0.0952,HIRE
470,299,2025-08-04,2025-08-16,INR,3346041,0.0642,PROMOTION
471,299,2025-08-17,,USD,4101598,0.0909,PROMOTION
472,300,2024-12-18,,INR,1434508,0.0837,PROMOTION
473,301,2021-10-06,2024-09-09,INR,535646,0.0982,HIRE
474,301,2024-09-10,2025-06-05,USD,446460,0.0983,HIRE
475,301,2025-06-06,,INR,305444,0.0331,PROMOTION
476,302,2024-05-09,2024-07-12,INR,4471772,0.0019,MERIT
477,302,2024-07-13,2025-04-15,INR,3593437,0.1797,ADJUSTMENT
478,302,2025-04-16,,INR,4213217,0.1414,HIRE
479,303,2019-09-16,2023-04-16,INR,4636932,0.168,HIRE
480,303,2023-04-17,2023-05-12,INR,6378755,0.0539,HIRE
481,303,2023-05-13,,INR,5602556,0.044,MERIT
482,304,2020-03-25,2023-02-14,USD,1840664,0.103,HIRE
483,304,2023-02-15,2024-11-03,USD,1961414,0.113,ADJUSTMENT
484,304,2024-11-04,,INR,1510501,0.0355,MERIT
485,305,2016-09-25,2024-04-01,INR,4379358,0.0471,ADJUSTMENT
486,305,2024-04-02,2025-01-01,INR,4336490,0.0188,HIRE
487,305,2025-01-02,,USD,3432075,0.0553,ADJUSTMENT
488,306,2025-03-19,2025-07-10,INR,2126238,0.1537,HIRE
489,306,2025-07-11,,USD,1863040,0.1827,PROMOTION
490,307,2017-11-08,2021-08-07,USD,6122581,0.1397,ADJUSTMENT
491,307,2021-08-08,,USD,5181414,0.0548,HIRE
492,308,2020-09-23,,INR,4605695,0.0686,MERIT
493,309,2021-11-18,,USD,5335599,0.0919,HIRE
494,310,2021-10-05,2023-10-28,INR,757628,0.0271,PROMOTION
495,310,2023-10-29,,INR,856282,0.0033,MERIT
496,311,2025-04-07,2025-08-11,INR,745438,0.1813,PROMOTION
497,311,2025-08-12,,INR,634391,0.0688,MERIT
498,312,2019-06-29,,INR,2269040,0.0241,PROMOTION
499,313,2019-05-10,,USD,1091853,0.1727,MERIT
500,314,2022-01-16,,USD,2994624,0.0878,ADJUSTMENT
501,315,2022-04-10,,USD,1103696,0.0705,PROMOTION
502,316,2022-09-23,2023-08-27,USD,568978,0.1504,ADJUSTMENT
503,316,2023-08-28,2025-05-03,INR,377869,0.1293,ADJUSTMENT
504,316,2025-05-04,,USD,328154,0.139,ADJUSTMENT
505,317,2019-08-09,2023-10-04,INR,2963282,0.0961,MERIT
506,317,2023-10-05,,USD,2968526,0.0651,HIRE
507,318,2020-03-12,2020-05-16,INR,3230336,0.0964,ADJUSTMENT
508,318,2020-05-17,2024-04-09,INR,4464509,0.0234,MERIT
509,318,2024-04-10,,USD,3464368,0.1279,HIRE
510,319,2016-07-12,2023-12-17,INR,4385020,0.0372,HIRE
511,319,2023-12-18,,INR,4011840,0.0462,MERIT
512,320,2022-04-21,,USD,4335733,0.053,PROMOTION
513,321,2020-04-19,2020-04-21,USD,584160,0.0887,ADJUSTMENT
514,321,2020-04-22,,INR,387049,0.1594,ADJUSTMENT
515,322,2023-06-03,2024-06-03,INR,1726429,0.0784,ADJUSTMENT
516,322,2024-06-04,2025-01-12,USD,1854760,0.1156,PROMOTION
517,322,2025-01-13,,INR,2093843,0.1362,ADJUSTMENT
518,323,2024-11-06,,USD,782783,0.1064,MERIT
519,324,2024-07-16,,INR,546657,0.0262,MERIT
520,325,2025-01-02,2025-01-10,INR,780032,0.0354,HIRE
521,325,2025-01-11,2025-06-08,INR,883938,0.1885,ADJUSTMENT
522,325,2025-06-09,,INR,694820,0.1829,HIRE
523,326,2024-11-16,,INR,916801,0.192,ADJUSTMENT
524,327,2022-06-18,,INR,3990186,0.0384,ADJUSTMENT
525,328,2025-07-30,,USD,1632487,0.0975,MERIT
526,329,2020-05-31,2023-02-07,USD,4570156,0.1789,MERIT
527,329,2023-02-08,,USD,6714370,0.0265,HIRE
528,330,2018-11-22,,INR,2762512,0.0139,MERIT
529,331,2017-03-05,2017-10-12,USD,1140736,0.1236,ADJUSTMENT
530,331,2017-10-13,,USD,1355847,0.1322,MERIT
531,332,2018-04-21,,USD,650847,0.1491,HIRE
532,333,2024-12-05,2025-08-18,USD,405094,0.0426,ADJUSTMENT
533,333,2025-08-19,,USD,459133,0.0606,HIRE
534,334,2021-11-17,2024-11-24,USD,769008,0.1716,HIRE
535,334,2024-11-25,,USD,843945,0.0137,MERIT
536,335,2024-07-11,,USD,4489458,0.1499,PROMOTION
537,336,2025-07-04,,USD,1472948,0.114,HIRE
538,337,2024-04-07,,USD,1276896,0.0694,MERIT
539,338,2017-09-18,2018-06-22,INR,4286358,0.0727,MERIT
540,338,2018-06-23,,USD,4120182,0.1949,ADJUSTMENT
541,339,2021-11-17,,USD,835618,0.1317,PROMOTION
542,340,2025-04-13,,USD,4002095,0.1789,HIRE
543,341,2023-07-09,2024-10-01,INR,2572818,0.1761,PROMOTION
544,341,2024-10-02,,USD,2825196,0.0495,HIRE
545,342,2024-10-27,,INR,3629377,0.1563,ADJUSTMENT
546,343,2024-02-28,2024-05-06,USD,1120865,0.097,MERIT
547,343,2024-05-07,2025-02-26,INR,1379904,0.0639,HIRE
548,343,2025-02-27,,USD,1000780,0.0009,ADJUSTMENT
549,344,2025-04-29,,USD,603907,0.1389,HIRE
550,345,2023-07-02,,INR,1535862,0.1926,HIRE
551,346,2024-06-15,,INR,1574003,0.0138,PROMOTION
552,347,2023-09-03,,INR,1197547,0.1826,PROMOTION
553,348,2025-01-24,,USD,2947457,0.0562,PROMOTION
554,349,2023-05-21,,INR,4250237,0.1075,PROMOTION
555,350,2017-07-10,2019-03-22,INR,851221,0.0468,PROMOTION
556,350,2019-03-23,,INR,624602,0.0975,PROMOTION
557,351,2023-10-18,2024-09-17,USD,6054116,0.1851,HIRE
558,351,2024-09-18,2025-02-27,USD,5847213,0.0783,HIRE
559,351,2025-02-28,,USD,4514930,0.1891,PROMOTION
560,352,2021-08-09,,USD,2574580,0.0383,ADJUSTMENT
561,353,2024-04-02,,INR,462335,0.1648,PROMOTION
562,354,2025-02-18,,INR,6388750,0.0502,ADJUSTMENT
563,355,2023-02-16,,USD,2535746,0.1055,ADJUSTMENT
564,356,2024-06-29,,USD,3452874,0.0945,ADJUSTMENT
565,357,2025-03-04,2025-07-08,INR,1112927,0.0839,HIRE
566,357,2025-07-09,2025-08-14,USD,1065015,0.021,ADJUSTMENT
567,357,2025-08-15,,USD,1221964,0.141,MERIT
568,358,2022-05-02,2023-12-30,USD,898234,0.1529,PROMOTION
569,358,2023-12-31,,USD,738413,0.1791,ADJUSTMENT
570,359,2022-01-26,,USD,521288,0.1104,MERIT
571,360,2025-03-02,,USD,6654570,0.0567,MERIT
572,361,2020-07-30,2021-07-19,INR,2179290,0.0142,PROMOTION
573,361,2021-07-20,2023-04-09,USD,1691102,0.0946,HIRE
574,361,2023-04-10,,INR,2144316,0.0689,ADJUSTMENT
575,362,2022-06-04,,INR,1169915,0.1644,MERIT
576,363,2024-01-19,,INR,2226512,0.1117,PROMOTION
577,364,2019-07-29,,USD,515715,0.154,ADJUSTMENT
578,365,2023-10-20,,USD,2764127,0.0402,MERIT
579,366,2021-01-18,,USD,508357,0.1077,MERIT
580,367,2022-07-02,2022-07-04,INR,1031710,0.0498,MERIT
581,367,2022-07-05,,USD,1325469,0.1022,MERIT
582,368,2020-10-28,2024-09-13,INR,582247,0.1614,ADJUSTMENT
583,368,2024-09-14,,USD,396561,0.0517,ADJUSTMENT
584,369,2016-03-03,2017-01-23,INR,4553604,0.1688,HIRE
585,369,2017-01-24,2025-03-23,INR,4598125,0.041,MERIT
586,369,2025-03-24,,USD,5497966,0.1698,ADJUSTMENT
587,370,2022-01-18,2023-10-30,USD,2996156,0.0617,HIRE
588,370,2023-10-31,,USD,3172878,0.0287,ADJUSTMENT
589,371,2021-10-07,2022-12-04,INR,4869295,0.1465,PROMOTION
590,371,2022-12-05,,INR,5386173,0.1516,MERIT
591,372,2018-05-18,,USD,886990,0.0737,ADJUSTMENT
592,373,2025-03-03,,INR,4469068,0.0146,ADJUSTMENT
593,374,2022-03-30,2024-06-13,INR,1630903,0.1212,MERIT
594,374,2024-06-14,2024-08-09,INR,1824416,0.0219,HIRE
595,374,2024-08-10,,USD,2106167,0.0089,ADJUSTMENT
596,375,2021-07-04,,USD,1716994,0.1078,PROMOTION
597,376,2018-07-04,2021-01-09,USD,1994692,0.0019,MERIT
598,376,2021-01-10,2022-11-23,INR,2142919,0.1921,MERIT
599,376,2022-11-24,,INR,2085435,0.1708,MERIT
600,377,2022-09-12,,USD,3424986,0.1674,PROMOTION
601,378,2020-01-25,,INR,735759,0.0209,HIRE
602,379,2024-10-04,,USD,1164127,0.1155,MERIT
603,380,2023-01-03,2024-10-15,USD,4076159,0.1756,MERIT
604,380,2024-10-16,2025-04-02,USD,3887922,0.0064,PROMOTION
605,380,2025-04-03,,USD,3480081,0.072,PROMOTION
606,381,2015-05-18,2016-03-30,INR,319915,0.12,HIRE
607,381,2016-03-31,,USD,577322,0.1184,PROMOTION
608,382,2023-12-23,,USD,2776691,0.0473,HIRE
609,383,2025-06-27,,USD,709439,0.1139,ADJUSTMENT
610,384,2025-06-23,,USD,6926650,0.0722,HIRE
611,385,2018-10-14,,INR,2204523,0.0075,MERIT
612,386,2024-07-18,2025-07-20,USD,2272830,0.1675,ADJUSTMENT
613,386,2025-07-21,,INR,3047658,0.1885,HIRE
614,387,2025-08-09,,INR,3004491,0.0012,PROMOTION
615,388,2023-04-25,,USD,1682937,0.0162,HIRE
616,389,2024-03-04,2025-03-10,USD,1639666,0.0694,PROMOTION
617,389,2025-03-11,,USD,2152806,0.1034,MERIT
618,390,2025-08-17,,INR,2162185,0.1287,PROMOTION
619,391,2021-04-20,,USD,2288508,0.0694,ADJUSTMENT
620,392,2018-12-17,,INR,2897992,0.1617,ADJUSTMENT
621,393,2022-06-30,2024-05-01,INR,849962,0.0502,ADJUSTMENT
622,393,2024-05-02,,INR,814479,0.0669,MERIT
623,394,2025-01-09,2025-04-06,USD,941310,0.1753,MERIT
624,394,2025-04-07,2025-05-30,INR,1052082,0.0966,HIRE
625,394,2025-05-31,,USD,1160529,0.1395,ADJUSTMENT
626,395,2024-03-18,,INR,1338830,0.0724,MERIT
627,396,2021-08-25,2024-04-01,INR,1846801,0.0312,ADJUSTMENT
628,396,2024-04-02,,INR,2092890,0.0675,ADJUSTMENT
629,397,2021-10-19,2022-08-11,INR,5638652,0.1803,MERIT
630,397,2022-08-12,2024-07-12,INR,6642100,0.0143,ADJUSTMENT
631,397,2024-07-13,,USD,5560096,0.0727,HIRE
632,398,2019-10-15,,USD,1269822,0.1798,HIRE
633,399,2016-10-26,2018-08-01,INR,1192410,0.021,HIRE
634,399,2018-08-02,,INR,1246070,0.0039,PROMOTION
635,400,2021-02-09,,USD,829051,0.1168,HIRE
636,401,2019-05-31,2025-04-18,USD,3253332,0.116,ADJUSTMENT
637,401,2025-04-19,,INR,3271296,0.1058,ADJUSTMENT
638,402,2022-08-19,2023-08-02,USD,3685598,0.1043,PROMOTION
639,402,2023-08-03,2024-06-07,INR,3411586,0.037,ADJUSTMENT
640,402,2024-06-08,,USD,3707193,0.0703,PROMOTION
641,403,2022-08-19,,USD,5279294,0.0283,MERIT
642,404,2023-11-12,,INR,943215,0.042,PROMOTION
643,405,2021-04-18,,USD,1056067,0.0559,MERIT
644,406,2022-01-18,2022-05-25,USD,1092689,0.1226,PROMOTION
645,406,2022-05-26,,INR,995449,0.1584,PROMOTION
646,407,2020-08-03,2023-10-09,USD,4954068,0.0044,MERIT
647,407,2023-10-10,,USD,5641353,0.0997,MERIT
648,408,2024-07-10,,INR,1631916,0.0491,ADJUSTMENT
649,409,2023-07-14,2024-03-20,INR,4180727,0.1989,ADJUSTMENT
650,409,2024-03-21,,USD,4031098,0.0408,ADJUSTMENT
651,410,2025-05-26,,USD,894833,0.13,MERIT
652,411,2024-05-03,,USD,3616365,0.1073,MERIT
653,412,2025-06-29,,USD,6978182,0.06,ADJUSTMENT
654,413,2018-07-19,2022-12-17,USD,6189651,0.1761,ADJUSTMENT
655,413,2022-12-18,2023-04-05,INR,6088412,0.1281,ADJUSTMENT
656,413,2023-04-06,,USD,6998663,0.1862,PROMOTION
657,414,2023-10-25,2024-08-06,INR,422470,0.0935,HIRE
658,414,2024-08-07,,INR,437995,0.0047,ADJUSTMENT
659,415,2021-10-06,,USD,1081906,0.0194,ADJUSTMENT
660,416,2024-10-30,2025-05-18,INR,325918,0.111,HIRE
661,416,2025-05-19,2025-06-02,INR,446399,0.1468,ADJUSTMENT
662,416,2025-06-03,,INR,477805,0.1808,HIRE
663,417,2024-06-27,2025-06-24,INR,492521,0.0712,ADJUSTMENT
664,417,2025-06-25,,INR,494442,0.0522,HIRE
665,418,2022-05-10,,INR,4211464,0.0808,ADJUSTMENT
666,419,2017-09-01,,USD,2465663,0.0667,MERIT
667,420,2016-08-24,2017-08-20,USD,813095,0.0167,HIRE
668,420,2017-08-21,2024-11-20,INR,799840,0.0346,HIRE
669,420,2024-11-21,,INR,882213,0.1394,MERIT
670,421,2024-04-21,,USD,6058631,0.028,MERIT
671,422,2021-12-27,,INR,858179,0.1017,HIRE
672,423,2024-11-25,,USD,2164119,0.0409,HIRE
673,424,2020-10-18,,INR,1223015,0.056,ADJUSTMENT
674,425,2025-06-07,,INR,6476131,0.105,ADJUSTMENT
675,426,2020-04-22,2024-01-14,INR,469906,0.099,MERIT
676,426,2024-01-15,,USD,305998,0.0639,PROMOTION
677,427,2020-05-06,,INR,764167,0.0445,HIRE
678,428,2025-04-14,,USD,4508903,0.1861,ADJUSTMENT
679,429,2018-07-19,,INR,1078938,0.1693,HIRE
680,430,2016-03-01,2020-10-15,USD,2454153,0.177,HIRE
681,430,2020-10-16,2023-09-14,USD,2891803,0.126,PROMOTION
682,430,2023-09-15,,INR,2609037,0.138,MERIT
683,431,2022-04-26,,INR,826106,0.0563,HIRE
684,432,2023-05-06,2023-10-24,USD,4193849,0.17,PROMOTION
685,432,2023-10-25,,USD,3628033,0.0603,MERIT
686,433,2025-06-14,,USD,4473265,0.1372,MERIT
687,434,2017-12-04,,USD,2957542,0.1748,MERIT
688,435,2024-01-04,,INR,525344,0.146,PROMOTION
689,436,2023-04-03,,USD,3088835,0.0246,HIRE
690,437,2024-08-16,,USD,1912542,0.0131,HIRE
691,438,2019-02-01,2020-08-04,USD,1566876,0.0553,MERIT
692,438,2020-08-05,2023-09-10,USD,1482269,0.1366,PROMOTION
693,438,2023-09-11,,INR,1665346,0.1751,PROMOTION
694,439,2018-07-29,2019-04-26,INR,1068806,0.1377,ADJUSTMENT
695,439,2019-04-27,2023-04-01,INR,1388817,0.1971,ADJUSTMENT
696,439,2023-04-02,,INR,982934,0.1796,MERIT
697,440,2025-01-03,,INR,734184,0.0892,ADJUSTMENT
698,441,2019-09-27,2021-04-23,INR,755346,0.0984,HIRE
699,441,2021-04-24,,INR,878342,0.1774,PROMOTION
700,442,2025-07-16,2025-07-16,USD,1512307,0.0365,HIRE
701,442,2025-07-17,,INR,2183105,0.1815,HIRE
702,443,2017-02-26,2019-07-03,INR,798518,0.0562,HIRE
703,443,2019-07-04,,INR,667828,0.1655,ADJUSTMENT
704,444,2021-02-18,2025-05-29,USD,1359663,0.1687,PROMOTION
705,444,2025-05-30,,INR,1296917,0.0251,PROMOTION
706,445,2021-06-05,2022-11-19,INR,720875,0.0831,PROMOTION
707,445,2022-11-20,,INR,722129,0.0678,ADJUSTMENT
708,446,2022-11-04,2025-06-17,INR,2805755,0.0959,PROMOTION
709,446,2025-06-18,,INR,3039620,0.1419,PROMOTION
710,447,2022-04-05,,USD,3521918,0.0323,ADJUSTMENT
711,448,2019-08-28,,USD,556037,0.1163,MERIT
712,449,2023-01-23,2024-10-28,USD,3341421,0.1901,ADJUSTMENT
713,449,2024-10-29,,INR,3517017,0.0599,HIRE
714,450,2021-11-18,2022-11-27,USD,4151114,0.0758,MERIT
715,450,2022-11-28,,USD,3987268,0.0929,HIRE
716,451,2022-04-27,2024-12-28,INR,4676640,0.1349,PROMOTION
717,451,2024-12-29,,INR,6858992,0.0857,PROMOTION
718,452,2021-08-23,2023-10-31,INR,878467,0.0848,PROMOTION
719,452,2023-11-01,2024-03-14,INR,737406,0.1607,PROMOTION
720,452,2024-03-15,,INR,660091,0.0497,PROMOTION
721,453,2024-11-19,,INR,5052573,0.1333,PROMOTION
722,454,2023-02-01,,INR,2534655,0.1064,MERIT
723,455,2021-06-14,2022-10-26,USD,446081,0.0073,ADJUSTMENT
724,455,2022-10-27,,USD,422485,0.1479,PROMOTION
725,456,2022-01-06,2024-12-24,INR,1618529,0.1831,MERIT
726,456,2024-12-25,,INR,2018963,0.0597,HIRE
727,457,2022-11-23,,USD,774434,0.1477,MERIT
728,458,2022-05-17,2023-04-26,INR,1323855,0.0202,PROMOTION
729,458,2023-04-27,,INR,1362872,0.1911,PROMOTION
730,459,2016-12-03,2018-10-28,INR,325213,0.1467,ADJUSTMENT
731,459,2018-10-29,,USD,434304,0.0528,PROMOTION
732,460,2025-01-06,2025-03-06,USD,4283874,0.1834,MERIT
733,460,2025-03-07,,INR,3204222,0.0127,HIRE
734,461,2023-06-08,2024-01-27,USD,4288268,0.1326,MERIT
735,461,2024-01-28,2024-12-23,USD,4178784,0.0996,HIRE
736,461,2024-12-24,,USD,4092477,0.1427,PROMOTION
737,462,2024-07-29,,USD,3548572,0.1637,PROMOTION
738,463,2017-05-13,2017-07-29,USD,2917792,0.1397,PROMOTION
739,463,2017-07-30,,INR,3046516,0.183,PROMOTION
740,464,2025-03-01,,USD,3370346,0.1788,PROMOTION
741,465,2022-04-30,,INR,6963575,0.1669,PROMOTION
742,466,2019-10-29,2023-12-07,INR,467876,0.0099,MERIT
743,466,2023-12-08,2024-08-19,USD,435866,0.0552,HIRE
744,466,2024-08-20,,INR,311111,0.0623,MERIT
745,467,2024-08-04,,INR,2111160,0.1927,PROMOTION
746,468,2024-04-25,,USD,2120875,0.0801,MERIT
747,469,2025-05-10,,INR,453596,0.0016,ADJUSTMENT
748,470,2019-10-23,,USD,1364213,0.1548,PROMOTION
749,471,2024-04-28,2024-12-16,INR,4464337,0.0644,HIRE
750,471,2024-12-17,,USD,3552118,0.1491,MERIT
751,472,2023-01-05,,USD,542504,0.1005,ADJUSTMENT
752,473,2023-08-16,,INR,761316,0.16,PROMOTION
753,474,2025-02-20,2025-05-22,INR,597208,0.0161,MERIT
754,474,2025-05-23,2025-07-29,USD,470845,0.007,MERIT
755,474,2025-07-30,,USD,312704,0.0784,ADJUSTMENT
756,475,2021-08-19,,INR,3708763,0.1424,MERIT
757,476,2019-01-28,,INR,553832,0.1973,ADJUSTMENT
758,477,2025-04-21,,USD,3333428,0.1689,MERIT
759,478,2021-07-26,2023-06-29,USD,6332027,0.1833,ADJUSTMENT
760,478,2023-06-30,,INR,6346141,0.0105,ADJUSTMENT
761,479,2021-10-04,,USD,2575345,0.122,MERIT
762,480,2017-10-07,2023-01-04,INR,3765016,0.0845,PROMOTION
763,480,2023-01-05,2023-11-26,USD,3790876,0.157,PROMOTION
764,480,2023-11-27,,INR,4153309,0.0614,ADJUSTMENT
765,481,2019-05-07,2019-06-13,INR,5067387,0.0781,HIRE
766,481,2019-06-14,,INR,4814720,0.1463,MERIT
767,482,2025-08-12,2025-08-14,USD,1392167,0.1265,ADJUSTMENT
768,482,2025-08-15,,USD,1392133,0.1735,MERIT
769,483,2022-06-14,2023-07-06,INR,6186314,0.0904,ADJUSTMENT
770,483,2023-07-07,2023-11-16,INR,5874614,0.0644,HIRE
771,483,2023-11-17,,USD,5212247,0.0806,HIRE
772,484,2023-08-02,2024-06-25,USD,701354,0.0653,PROMOTION
773,484,2024-06-26,,USD,716949,0.1381,MERIT
774,485,2024-09-26,,INR,662656,0.1238,MERIT
775,486,2020-07-06,2021-10-22,INR,629051,0.0462,MERIT
776,486,2021-10-23,2022-06-07,INR,690672,0.1074,MERIT
777,486,2022-06-08,,USD,816911,0.1831,HIRE
778,487,2022-12-17,,USD,6430209,0.1667,MERIT
779,488,2024-01-07,2025-05-13,USD,479117,0.0162,MERIT
780,488,2025-05-14,,INR,485726,0.1776,HIRE
781,489,2025-03-25,,INR,823257,0.0642,ADJUSTMENT
782,490,2024-04-02,2024-12-01,INR,577199,0.1874,PROMOTION
783,490,2024-12-02,2025-05-30,INR,577561,0.0162,MERIT
784,490,2025-05-31,,INR,461566,0.0393,ADJUSTMENT
785,491,2020-03-11,2023-11-26,INR,5865083,0.0296,ADJUSTMENT
786,491,2023-11-27,,INR,4718881,0.1098,HIRE
787,492,2022-08-25,2022-11-30,INR,4279774,0.1836,ADJUSTMENT
788,492,2022-12-01,,INR,4427597,0.0809,PROMOTION
789,493,2016-07-29,2020-05-03,USD,4075188,0.0153,PROMOTION
790,493,2020-05-04,,USD,4355376,0.0841,PROMOTION
791,494,2022-08-08,2024-04-10,INR,4529216,0.1399,PROMOTION
792,494,2024-04-11,,INR,6496870,0.1788,MERIT
793,495,2019-05-17,,INR,2942475,0.0981,PROMOTION
794,496,2023-11-13,2024-02-11,INR,493274,0.0294,HIRE
795,496,2024-02-12,,INR,598708,0.1119,HIRE
796,497,2024-09-27,2024-11-21,INR,818198,0.0283,ADJUSTMENT
797,497,2024-11-22,2025-06-04,USD,898960,0.088,MERIT
798,497,2025-06-05,,INR,627195,0.178,PROMOTION
799,498,2023-12-07,,INR,3599153,0.1881,PROMOTION
800,499,2024-08-26,,USD,5228981,0.0533,PROMOTION
801,500,2021-12-01,,USD,2748931,0.0951,ADJUSTMENT
802,501,2019-09-30,,INR,452067,0.128,HIRE
803,502,2017-09-01,,USD,431751,0.0137,HIRE
804,503,2024-10-15,,INR,1269473,0.0889,MERIT
805,504,2017-04-14,2019-10-27,INR,2869508,0.173,PROMOTION
806,504,2019-10-28,2021-01-06,INR,2548197,0.0644,ADJUSTMENT
807,504,2021-01-07,,INR,2306385,0.1834,MERIT
808,505,2024-05-18,,USD,3566097,0.0132,ADJUSTMENT
809,506,2022-12-21,2023-04-12,USD,626222,0.0938,ADJUSTMENT
810,506,2023-04-13,,USD,810575,0.1126,ADJUSTMENT
811,507,2018-06-22,,USD,985070,0.1173,PROMOTION
812,508,2017-05-22,2017-11-24,INR,506553,0.1781,HIRE
813,508,2017-11-25,,INR,516720,0.1054,MERIT
814,509,2023-01-20,,INR,2411599,0.0774,HIRE
815,510,2021-07-17,,INR,6612418,0.065,HIRE
816,511,2022-04-17,,INR,1392620,0.062,ADJUSTMENT
817,512,2020-09-25,2021-07-02,USD,5909761,0.0747,HIRE
818,512,2021-07-03,2025-05-29,USD,6108034,0.1174,PROMOTION
819,512,2025-05-30,,INR,5686813,0.1833,PROMOTION
820,513,2018-04-06,,USD,5698419,0.1679,ADJUSTMENT
821,514,2022-09-10,2024-07-22,INR,1709229,0.0322,PROMOTION
822,514,2024-07-23,,USD,1492527,0.0461,MERIT
823,515,2017-01-18,,INR,1946662,0.0148,MERIT
824,516,2024-11-02,,INR,4570239,0.0477,MERIT
825,517,2021-11-01,,INR,1664511,0.1717,HIRE
826,518,2024-08-17,,USD,1234615,0.1483,PROMOTION
827,519,2020-09-15,,INR,2367351,0.1991,HIRE
828,520,2024-08-17,,INR,393481,0.0683,PROMOTION
829,521,2020-11-07,,INR,6287942,0.1296,MERIT
830,522,2024-11-28,2025-08-01,USD,3788393,0.0573,ADJUSTMENT
831,522,2025-08-02,,USD,4140419,0.0392,MERIT
832,523,2022-08-04,,INR,4370541,0.0088,PROMOTION
833,524,2019-03-02,2022-09-25,INR,708096,0.1027,PROMOTION
834,524,2022-09-26,,INR,702956,0.1709,ADJUSTMENT
835,525,2021-06-13,,USD,885310,0.1071,HIRE
836,526,2025-07-17,2025-07-17,USD,483675,0.193,PROMOTION
837,526,2025-07-18,,INR,432967,0.0392,MERIT
838,527,2025-05-03,,INR,1957746,0.0762,PROMOTION
839,528,2025-08-09,,USD,4327851,0.0119,MERIT
840,529,2022-02-11,2024-04-30,INR,3686476,0.1088,PROMOTION
841,529,2024-05-01,2024-10-13,USD,4439722,0.1348,MERIT
842,529,2024-10-14,,USD,3972268,0.0131,MERIT
843,530,2020-02-21,2021-02-15,USD,4690040,0.0378,PROMOTION
844,530,2021-02-16,2024-01-29,INR,5137528,0.0227,MERIT
845,530,2024-01-30,,INR,4785845,0.0531,ADJUSTMENT
846,531,2019-10-28,2024-08-04,USD,4545563,0.0899,ADJUSTMENT
847,531,2024-08-05,,INR,6503932,0.1304,HIRE
848,532,2019-09-16,,INR,4208060,0.1709,ADJUSTMENT
849,533,2023-01-30,2025-04-21,USD,660873,0.0191,PROMOTION
850,533,2025-04-22,,INR,795156,0.0482,ADJUSTMENT
851,534,2023-12-13,2024-05-15,USD,2185647,0.0263,ADJUSTMENT
852,534,2024-05-16,2024-11-15,INR,2036680,0.1871,MERIT
853,534,2024-11-16,,USD,2199336,0.1795,HIRE
854,535,2020-02-01,,INR,5735033,0.1417,HIRE
855,536,2022-04-09,2023-07-26,INR,992520,0.1121,PROMOTION
856,536,2023-07-27,,INR,1388090,0.1061,ADJUSTMENT
