employee_id,project_id,assigned_date,allocation_pct
3726,603,2021-08-29,85
3727,637,2024-07-07,25
3728,748,2025-03-30,10
3731,713,2025-06-27,50
3733,44,2022-06-19,100
3734,688,2022-03-07,65
3736,276,2024-09-22,60
3737,201,2023-04-23,20
3737,398,2024-05-25,25
3738,925,2025-06-24,25
3739,778,2025-07-18,85
3739,929,2025-06-12,10
3740,338,2025-02-26,15
3740,150,2023-09-18,45
3742,616,2018-02-06,55
3742,482,2021-08-05,30
3743,36,2024-05-07,5
3744,637,2024-02-18,25
3744,898,2021-07-31,90
3745,865,2025-08-17,45
3745,963,2025-08-15,10
3745,476,2025-08-24,100
3746,73,2025-02-13,10
3747,224,2025-05-04,90
3749,775,2018-11-02,90
3750,338,2022-02-18,65
3751,285,2018-08-30,70
3751,148,2021-07-27,75
3752,698,2021-06-17,80
3753,582,2021-09-15,95
3753,399,2022-01-24,10
3755,793,2025-04-17,40
3756,860,2024-03-20,35
3756,940,2024-03-24,65
3758,330,2025-08-15,75
3760,476,2025-08-24,50
3762,967,2021-06-18,100
3762,499,2021-05-19,90
3765,377,2021-10-09,50
3765,302,2023-03-16,40
3766,898,2020-09-05,75
3767,738,2024-11-21,60
3768,548,2024-12-30,40
3769,930,2025-01-30,30
3770,890,2020-07-24,65
3771,913,2025-08-08,80
3772,99,2022-12-06,65
3772,823,2022-07-11,75
3772,792,2020-10-10,75
3773,226,2023-07-17,60
3773,867,2023-05-10,65
3774,519,2022-09-20,95
3774,138,2022-11-24,90
3775,259,2021-02-03,75
3776,475,2021-11-29,15
3776,986,2018-03-06,75
3778,73,2025-07-31,30
3780,593,2023-11-08,85
3783,104,2023-05-28,55
3784,644,2022-09-03,35
3784,62,2023-06-05,65
3785,454,2023-09-18,45
3786,166,2023-11-21,25
3786,77,2022-03-26,95
3787,465,2018-10-17,15
3788,52,2022-05-19,10
3788,81,2019-06-16,20
3790,127,2023-02-02,55
3792,148,2025-02-19,35
3793,840,2024-02-14,10
3793,420,2023-08-13,95
3794,148,2024-08-17,100
3795,822,2025-08-18,50
3797,331,2022-06-07,35
3798,347,2024-01-18,70
3798,299,2025-01-23,25
3801,321,2023-04-16,55
3802,82,2020-12-12,85
3802,307,2018-07-04,100
3803,401,2022-04-20,85
3804,966,2020-07-22,35
3805,278,2017-05-26,30
3805,306,2021-08-08,80
3806,122,2023-12-03,95
3807,805,2025-05-13,5
3807,217,2025-06-01,65
3808,665,2022-10-10,55
3808,60,2024-06-17,75
3809,864,2023-11-30,55
3809,49,2022-02-04,90
3810,577,2021-11-12,100
3811,575,2016-12-07,45
3812,131,2020-10-20,15
3812,512,2020-01-19,50
3814,913,2023-04-15,60
3814,225,2025-07-05,45
3814,653,2022-08-29,20
3817,100,2025-05-18,30
3818,226,2016-10-28,25
3819,469,2025-05-14,55
3823,4,2017-04-22,20
3823,98,2024-02-21,20
3824,850,2023-10-21,80
3824,925,2022-04-11,100
3826,447,2016-05-09,85
3827,451,2025-08-22,55
3828,517,2021-06-16,50
3828,526,2019-02-20,30
3831,580,2024-02-07,35
3832,457,2020-09-11,100
3832,353,2023-03-09,75
3834,217,2025-03-16,95
3837,992,2024-11-05,45
3837,814,2021-06-06,10
3837,449,2023-03-05,65
3838,660,2025-03-23,60
3839,214,2019-03-04,35
3840,616,2020-07-16,40
3842,264,2018-07-23,10
3843,647,2025-07-24,25
3843,465,2025-06-18,10
3844,268,2025-04-02,65
3845,271,2024-07-07,40
3845,800,2021-06-16,20
3845,482,2024-04-21,15
3846,348,2024-01-25,85
3846,88,2019-07-10,20
3847,574,2024-08-11,100
3848,441,2025-06-10,100
3849,809,2024-08-19,90
3850,743,2022-02-02,40
3852,463,2023-10-10,20
3853,485,2023-06-04,55
3853,470,2023-02-18,5
3854,160,2022-01-03,15
3854,694,2021-05-15,15
3855,205,2025-06-25,100
3855,674,2025-07-09,45
3855,571,2025-06-21,35
3856,972,2024-12-19,100
3857,772,2024-05-14,20
3858,147,2025-04-13,50
3858,954,2025-06-15,10
3859,615,2025-04-01,75
3860,892,2023-05-10,85
3861,28,2021-05-23,15
3862,998,2024-04-22,40
3862,23,2024-05-24,95
3863,277,2025-05-21,15
3865,984,2023-06-27,90
3866,884,2025-02-02,30
3867,431,2024-02-20,75
3867,168,2025-07-21,95
3868,966,2019-03-22,25
3869,584,2025-03-05,5
3870,880,2024-11-23,15
3872,300,2025-04-15,25
3873,187,2021-09-17,100
3873,284,2024-10-28,15
3874,831,2025-07-21,95
3874,868,2024-11-29,45
3874,88,2024-03-14,15
3876,526,2020-05-27,75
3876,759,2019-05-12,5
3877,17,2024-07-28,30
3878,90,2020-11-13,45
3878,740,2020-09-10,65
3878,494,2025-07-07,40
3879,656,2023-12-03,45
3880,338,2022-08-01,80
3880,162,2024-04-13,90
3881,355,2024-10-05,85
3881,348,2022-10-04,40
3881,231,2023-02-12,30
3885,274,2024-07-11,90
3885,70,2024-08-12,15
3887,309,2018-03-13,45
3887,591,2019-12-23,95
3888,493,2024-11-17,30
3888,615,2025-01-04,90
3888,580,2023-07-22,90
3889,814,2025-05-23,85
3889,315,2025-03-22,45
3889,360,2022-09-08,95
3890,24,2025-03-26,90
3890,114,2025-01-22,35
3891,634,2023-03-05,25
3892,41,2024-10-22,25
3894,982,2024-11-25,80
3896,125,2024-06-23,85
3896,203,2020-04-27,65
3897,231,2021-05-14,40
3897,919,2022-02-21,15
3898,47,2024-07-20,50
3899,720,2025-04-18,80
3899,279,2025-08-20,45
3901,448,2023-08-02,55
3902,35,2022-12-16,35
3902,519,2020-02-24,90
3903,679,2022-06-16,25
3903,629,2022-06-15,65
3904,569,2024-12-09,45
3904,530,2025-01-07,45
3904,28,2022-09-25,55
3905,24,2023-04-19,45
3905,406,2019-10-15,40
3905,533,2022-01-02,85
3906,695,2025-08-11,25
3906,764,2023-07-19,35
3907,931,2021-08-22,65
3907,324,2020-07-30,70
3911,97,2025-04-14,90
3911,591,2024-02-29,70
3911,333,2022-05-09,80
3912,696,2022-02-15,45
3914,502,2023-05-06,70
3915,970,2025-04-10,95
3915,161,2019-01-28,40
3916,134,2023-11-11,10
3917,847,2025-08-15,55
3918,768,2025-08-19,65
3918,909,2025-08-13,25
3918,359,2025-08-11,65
3919,88,2020-08-21,95
3919,608,2024-09-11,60
3919,181,2021-10-15,30
3920,33,2022-11-10,85
3921,886,2022-04-30,75
3922,534,2025-02-09,55
3924,21,2022-07-18,30
3927,388,2025-03-21,10
3927,250,2024-09-19,20
3928,707,2022-06-18,95
3928,298,2025-04-13,30
3929,758,2017-02-04,50
3929,45,2020-05-30,60
3930,579,2023-03-30,55
3932,663,2020-03-30,95
3933,162,2022-08-12,90
3933,530,2025-08-17,55
3933,439,2025-08-01,55
3935,306,2024-06-30,85
3936,91,2025-07-23,55
3936,911,2025-07-21,95
3937,282,2024-07-07,15
3939,899,2025-02-11,20
3940,786,2023-05-11,60
3941,568,2022-03-18,20
3942,211,2023-02-02,45
3943,127,2023-09-29,50
3945,455,2019-03-03,100
3947,452,2021-03-20,90
3948,44,2025-07-16,80
3948,209,2023-01-14,45
3948,761,2023-01-17,80
3949,22,2023-10-15,35
3950,267,2025-02-12,25
3950,517,2024-12-06,35
3951,536,2023-03-22,80
3952,890,2017-02-15,70
3952,306,2017-03-31,5
3953,884,2024-03-20,90
3956,857,2023-11-06,100
3957,448,2025-06-08,45
3958,681,2024-12-16,35
3959,456,2022-11-15,40
3959,25,2022-07-21,65
3960,423,2024-11-09,45
3960,48,2023-04-27,45
3962,439,2024-09-27,100
3964,24,2022-01-24,100
3965,375,2025-05-10,30
3966,938,2016-04-04,85
3967,615,2023-07-16,50
3967,450,2025-08-10,75
3968,737,2025-05-23,95
3969,607,2020-12-29,40
3969,625,2021-02-02,40
3969,390,2024-07-21,15
3971,123,2025-05-28,80
3972,934,2024-05-24,25
3974,38,2021-12-08,50
3975,936,2021-10-21,10
3975,810,2018-12-28,5
3975,550,2022-01-21,55
3976,693,2024-10-15,25
3977,224,2024-09-23,70
3978,856,2022-10-03,50
3980,93,2019-11-15,40
3980,416,2023-07-09,35
3980,360,2017-05-08,100
3981,514,2020-12-09,45
3982,105,2024-11-29,85
3982,251,2024-09-15,10
3984,702,2024-10-19,35
3984,225,2021-04-30,90
3985,920,2018-05-28,25
3985,729,2017-11-07,5
3987,241,2018-07-23,45
3988,810,2016-11-09,10
3989,767,2019-08-03,60
3990,89,2024-05-04,100
3990,161,2025-04-16,35
3991,179,2025-05-29,15
3991,822,2025-08-22,75
3992,29,2023-10-16,55
3992,948,2023-12-05,55
3992,937,2023-10-26,20
3993,941,2019-02-15,25
3993,507,2018-10-09,75
3993,999,2024-09-16,20
3994,334,2021-06-10,85
3995,981,2019-08-18,35
3996,13,2019-03-12,40
3998,801,2025-02-06,25
3999,572,2024-08-17,20
4000,127,2025-06-26,55
4002,948,2023-06-13,10
4003,898,2017-03-04,80
4003,884,2017-08-17,60
4004,581,2022-06-28,20
4005,358,2022-11-07,30
4006,378,2024-12-16,35
4007,32,2021-01-16,55
4007,52,2016-03-29,35
4008,761,2017-01-30,30
4008,710,2025-03-30,5
4008,295,2022-01-17,70
4009,987,2021-12-23,70
4011,490,2023-10-10,95
4013,896,2022-04-08,70
4013,770,2024-08-22,50
4016,903,2018-12-03,35
4017,483,2023-03-05,30
4018,708,2023-04-22,35
4019,80,2020-02-06,40
4020,128,2023-05-27,70
4022,866,2024-12-22,45
4024,552,2018-07-11,80
4025,250,2024-02-04,30
4026,647,2020-10-28,80
4026,55,2019-08-24,20
4026,293,2018-09-03,15
4027,638,2020-12-31,5
4027,213,2025-08-13,95
4027,573,2021-01-15,65
4028,1,2024-08-25,60
4028,943,2025-02-27,5
4029,823,2025-07-21,20
4030,661,2023-12-28,20
4032,669,2025-08-03,5
4035,41,2022-10-23,20
4035,100,2022-07-01,85
4035,597,2019-01-02,100
4037,585,2025-01-03,55
4040,605,2025-03-22,55
4040,356,2025-03-12,80
4041,902,2023-05-24,30
4042,820,2025-08-21,60
4042,20,2025-08-20,40
4043,981,2020-07-16,80
4045,29,2025-02-19,20
4045,269,2025-03-01,10
4047,202,2020-11-29,25
4048,232,2022-09-08,60
4048,838,2023-12-09,15
4049,442,2025-03-14,80
4051,378,2024-09-05,10
4053,970,2023-09-30,60
4053,85,2023-03-20,55
4054,358,2024-02-15,75
4055,886,2021-08-30,45
4057,465,2024-10-06,55
4057,583,2025-01-01,25
4059,992,2021-07-15,35
4059,383,2019-07-16,95
4061,705,2022-12-26,65
4062,843,2022-11-15,20
4064,981,2024-05-31,5
4065,367,2023-07-21,45
4066,278,2025-06-17,55
4067,873,2024-04-25,90
4067,750,2025-06-14,65
4068,595,2025-06-13,85
4069,864,2025-04-23,95
4070,275,2024-06-13,30
4070,601,2017-07-24,100
4071,527,2023-10-07,45
4072,60,2025-06-23,35
4075,177,2024-12-29,5
4075,174,2025-02-28,70
4077,988,2019-10-31,65
4078,209,2025-04-23,75
4079,359,2025-02-28,50
4080,255,2018-12-09,80
4082,10,2016-09-27,50
4083,177,2020-11-21,20
4085,278,2025-08-19,95
4086,480,2024-10-18,40
4088,587,2025-05-01,25
4091,157,2025-08-14,70
4092,520,2024-08-02,25
4093,46,2023-07-14,50
4094,165,2022-12-17,35
4094,23,2022-09-13,70
4095,144,2025-07-17,50
4095,105,2025-03-28,70
4095,284,2025-07-13,90
4096,529,2022-07-13,60
4096,906,2021-09-07,5
4098,559,2024-07-11,85
4098,861,2025-05-27,30
4099,38,2025-01-17,20
4099,232,2025-03-01,40
4100,645,2022-01-13,55
4102,131,2017-11-20,70
4103,512,2024-08-31,65
4103,812,2024-09-12,25
4104,59,2024-10-21,30
4104,957,2024-12-09,5
4105,935,2023-12-08,15
4106,784,2022-07-28,85
4108,666,2022-12-17,95
4108,830,2022-01-16,100
4110,150,2024-12-31,10
4112,861,2023-09-10,25
4114,407,2024-03-12,65
4114,161,2025-04-14,55
4115,537,2023-06-16,50
4115,85,2025-03-14,25
4116,984,2024-06-12,65
4116,756,2024-12-23,85
4116,267,2025-01-05,40
4117,279,2023-09-27,90
4117,764,2019-08-13,30
4118,175,2022-11-23,100
4119,313,2025-06-21,45
4122,568,2024-01-02,40
4122,507,2023-11-07,50
4123,316,2021-10-30,95
4125,643,2024-01-29,45
4126,859,2025-07-21,35
4127,233,2021-10-08,45
4128,963,2017-01-30,100
4128,84,2019-12-26,75
4131,86,2023-12-30,15
4131,687,2022-09-29,30
4131,42,2024-08-08,100
4132,97,2022-04-05,95
4133,534,2024-07-06,70
4133,740,2025-05-21,70
4136,79,2022-04-10,25
4136,470,2022-08-16,35
4138,530,2022-07-19,50
4138,870,2019-08-09,35
4139,142,2019-02-24,25
4139,557,2022-08-17,35
4140,840,2024-05-18,50
4140,516,2024-06-27,65
4141,581,2022-05-15,25
4141,830,2023-02-04,85
4142,129,2022-09-23,100
4142,682,2023-05-28,15
4142,388,2025-01-19,5
4143,809,2023-07-04,15
4146,771,2023-12-13,20
4147,154,2021-11-09,15
4147,64,2018-03-20,85
4149,146,2020-08-02,85
4150,213,2018-10-28,10
4150,367,2022-05-28,90
4150,987,2018-05-25,60
4151,232,2019-12-12,70
4152,560,2023-09-09,95
4153,389,2025-02-07,25
4156,128,2024-11-12,50
4156,261,2024-08-14,100
4156,165,2024-01-20,40
4157,406,2022-09-29,30
4157,732,2023-12-13,95
4159,675,2025-08-24,25
4159,135,2025-08-24,100
4160,889,2025-04-24,55
4161,259,2024-01-24,35
4163,369,2024-09-01,65
4164,526,2018-07-02,55
4164,452,2023-10-02,60
4165,30,2020-11-01,45
4166,86,2023-05-27,45
4166,661,2024-09-08,30
4167,311,2023-05-05,75
4167,939,2024-12-16,50
4168,580,2023-05-24,85
4169,667,2022-08-17,55
4169,362,2022-02-27,45
4170,708,2025-05-19,75
4170,632,2023-09-11,95
4172,603,2024-06-05,60
4173,141,2018-09-30,60
4173,36,2020-10-04,100
4174,478,2023-12-26,40
4176,1,2024-05-30,55
4178,170,2021-01-22,95
4179,749,2016-08-19,100
4179,146,2023-10-02,30
4179,784,2022-02-20,75
4180,511,2024-07-21,55
4180,647,2024-03-12,45
4181,213,2025-08-09,15
4181,671,2025-04-26,95
4182,826,2020-10-28,70
4182,412,2021-05-12,45
4183,69,2025-04-27,70
4184,202,2023-03-10,25
4184,675,2024-05-28,85
4184,512,2024-05-18,65
4186,136,2025-07-16,5
4187,195,2024-03-24,50
4187,262,2024-08-13,25
4189,618,2020-03-10,75
4191,27,2021-05-31,80
4191,70,2019-05-31,25
4192,998,2022-11-12,95
4192,181,2022-03-21,5
4193,328,2023-10-02,90
4194,377,2023-12-03,95
4194,62,2024-09-10,90
4194,784,2023-01-27,40
4196,74,2024-02-18,25
4196,557,2022-06-10,85
4196,344,2023-09-30,30
4198,473,2025-04-24,45
4200,850,2015-08-22,15
4200,944,2022-02-05,40
4200,915,2017-02-27,60
4201,785,2025-02-23,10
4202,422,2025-02-26,15
4202,367,2022-09-27,75
4202,226,2022-04-20,30
4203,635,2021-11-01,80
4204,633,2025-08-23,50
4205,16,2019-06-04,75
4206,300,2022-06-23,20
4206,950,2021-12-16,45
4207,664,2023-05-12,35
4211,852,2025-05-31,95
4212,895,2024-04-24,100
4213,942,2023-12-25,95
4213,425,2025-02-27,80
4214,338,2023-08-15,100
4214,879,2022-10-04,95
4215,209,2025-04-27,95
4217,274,2019-08-18,20
4217,227,2024-09-24,75
4218,339,2025-04-02,5
4220,516,2020-10-25,50
4221,195,2021-06-25,5
4221,308,2023-05-15,70
4222,853,2024-07-14,20
4223,626,2024-03-07,90
4223,351,2024-01-27,10
4223,895,2021-04-27,80
4224,351,2021-10-28,80
4225,265,2022-06-02,55
4225,133,2025-05-20,70
4225,891,2023-10-13,40
4226,564,2021-02-21,70
4226,381,2019-12-28,90
4230,395,2017-03-28,100
4233,111,2021-03-15,25
4234,153,2024-09-17,45
4234,120,2023-03-28,70
4235,101,2024-08-14,90
4236,830,2017-09-14,30
4236,562,2018-04-18,70
4236,149,2016-07-14,60
4237,466,2024-01-01,95
4238,293,2025-05-03,95
4239,366,2020-04-23,55
4239,130,2021-03-29,20
4239,966,2022-12-19,5
4240,798,2022-06-04,5
4240,983,2024-09-04,45
4240,686,2021-08-10,25
4242,325,2019-11-15,40
4244,201,2022-02-18,100
4245,180,2021-06-12,70
4245,794,2023-10-02,30
4245,104,2024-10-10,55
4246,695,2025-02-25,75
4248,491,2022-11-18,100
4249,375,2025-05-24,10
4251,947,2025-06-05,45
4251,26,2025-06-13,20
4252,336,2022-02-27,100
4253,541,2015-08-07,65
4254,425,2024-09-20,45
4255,504,2025-02-06,35
4255,913,2025-05-16,20
4255,391,2025-06-13,70
4256,134,2015-11-23,15
4256,832,2023-05-03,5
4257,794,2024-10-26,70
4258,722,2018-08-13,75
4260,42,2024-04-20,85
4260,899,2020-03-06,70
4260,172,2018-12-27,10
4261,238,2022-11-06,70
4262,822,2022-11-22,85
4263,660,2024-12-10,50
4263,119,2020-07-09,70
4264,683,2022-10-02,75
4264,960,2024-05-12,30
4266,606,2020-01-09,85
4269,322,2025-06-05,20
4271,853,2024-06-06,70
4271,389,2024-04-30,5
4271,355,2024-06-16,50
4272,901,2025-08-10,35
4273,284,2024-09-19,5
4275,861,2023-02-02,55
4277,654,2024-11-27,90
4278,653,2025-06-28,20
4278,568,2024-01-08,55
4279,563,2017-10-02,10
4281,540,2016-05-04,50
4282,719,2025-04-03,65
4283,783,2025-03-22,45
4283,733,2020-08-10,55
4283,23,2021-07-15,30
4284,779,2019-06-29,50
4284,703,2021-08-06,30
4285,431,2025-03-01,25
4286,407,2023-10-28,60
4288,319,2025-05-24,100
4288,966,2020-07-02,85
4288,775,2023-05-10,10
4290,305,2019-09-07,90
4290,969,2022-01-16,10
4293,806,2024-03-24,20
4294,452,2024-02-02,95
4295,701,2023-06-22,45
4298,254,2020-07-15,55
4298,399,2021-01-26,5
4299,223,2021-10-23,100
4300,535,2021-06-13,85
4300,909,2024-03-19,50
4301,469,2018-05-18,25
4301,220,2024-02-15,50
4303,946,2025-06-02,85
4303,889,2023-02-06,10
4304,50,2020-08-04,45
4304,749,2020-05-05,100
4304,320,2024-02-20,35
4308,320,2020-09-04,45
4309,789,2025-06-04,10
4312,218,2021-10-15,35
4313,177,2016-02-23,80
4315,199,2025-06-02,85
4315,828,2025-06-28,30
4316,557,2022-09-13,45
4318,600,2025-07-26,25
4318,969,2025-07-31,100
4319,27,2023-07-07,25
4319,413,2025-08-06,80
4320,266,2018-12-21,35
4321,758,2021-10-17,85
4321,12,2022-05-11,45
4322,358,2025-05-15,5
4322,860,2024-12-11,30
4323,763,2024-07-05,15
4324,405,2020-01-21,20
4325,285,2019-02-03,50
4325,386,2021-01-04,60
4325,150,2021-09-20,95
4326,67,2022-03-25,95
4327,294,2024-02-06,50
4327,688,2025-05-09,30
4328,575,2023-06-30,95
4328,409,2022-05-19,10
4328,655,2020-01-15,65
4332,67,2025-07-12,40
4332,174,2025-01-13,95
4332,68,2025-08-11,65
4335,965,2025-08-24,15
4338,858,2025-05-20,50
4339,923,2023-06-19,100
4340,875,2020-03-21,85
4341,566,2024-12-25,45
4342,676,2021-02-16,50
4343,850,2024-10-08,55
4344,261,2018-05-24,5
4345,908,2022-03-27,70
4346,536,2023-11-29,85
4346,615,2017-10-26,65
4347,684,2020-11-12,40
4347,448,2024-10-17,30
4349,605,2021-10-05,65
4350,952,2022-06-10,65
4351,165,2023-03-17,55
4354,324,2025-07-07,100
4354,371,2025-04-05,5
4355,400,2024-09-18,95
4356,646,2023-07-14,65
4356,615,2023-01-26,5
4360,387,2022-08-02,5
4361,515,2024-12-30,55
4362,511,2024-06-12,90
4362,360,2024-04-21,5
4363,929,2018-11-20,100
4364,898,2020-10-28,15
4365,981,2021-11-14,45
4367,988,2019-03-08,95
4367,137,2018-09-14,100
4369,793,2025-06-13,65
4370,498,2025-07-26,45
4372,504,2022-08-19,15
4373,88,2025-07-20,10
4373,739,2025-05-17,90
4373,465,2025-05-18,5
4374,35,2025-07-20,55
4376,713,2023-12-01,100
4381,912,2025-01-11,5
4381,346,2025-08-13,65
4382,845,2025-05-29,95
4382,48,2025-05-04,50
4383,7,2023-09-07,85
4383,636,2024-12-19,55
4384,619,2019-10-08,65
4385,657,2024-01-27,40
4386,930,2021-06-21,10
4388,912,2025-04-03,60
4390,497,2021-10-04,65
4393,783,2025-04-06,25
4394,909,2023-06-06,30
4396,159,2023-03-07,40
4398,991,2023-10-21,40
4398,557,2024-08-26,25
4398,229,2023-04-02,65
4399,585,2025-07-14,40
4399,220,2024-12-10,100
4400,319,2020-11-11,55
4400,615,2025-08-17,90
4400,825,2023-10-23,75
4401,850,2017-12-06,20
4401,694,2019-12-17,5
4402,244,2025-05-15,75
4402,573,2025-06-09,85
4403,956,2015-07-04,95
4404,878,2020-01-27,40
4404,452,2025-05-08,20
4404,804,2023-04-13,45
4405,579,2021-03-10,50
4406,585,2024-12-18,10
4409,424,2018-12-17,25
4409,102,2021-12-27,100
4409,456,2024-12-23,75
4410,949,2022-09-04,70
4411,703,2025-01-03,95
4411,705,2024-11-07,30
4411,880,2025-02-20,10
4412,260,2020-03-14,30
4413,431,2024-10-08,45
4415,867,2021-04-28,85
4416,909,2023-02-15,85
4417,53,2024-11-23,50
4417,102,2025-04-26,70
4420,592,2020-11-05,75
4421,367,2020-01-07,85
4422,708,2023-10-13,15
4422,536,2024-12-22,85
4423,778,2024-08-24,50
4424,625,2024-09-02,100
4425,667,2022-02-05,95
4426,162,2024-01-26,50
4428,956,2023-10-07,65
4429,218,2025-04-18,75
4430,668,2020-11-07,30
4430,890,2021-11-20,40
4430,871,2023-07-04,50
4432,497,2017-11-21,60
4432,642,2021-10-05,65
4433,38,2023-05-29,40
4433,781,2023-10-13,5
4435,357,2023-08-10,85
4438,277,2023-11-26,20
4439,313,2022-08-26,50
4440,896,2022-07-06,85
4441,293,2016-11-07,70
4442,539,2022-03-01,50
4442,544,2023-11-21,20
4443,539,2025-07-24,65
4445,231,2025-05-10,45
4447,732,2021-07-23,70
4447,280,2021-10-08,45
4449,548,2022-07-31,20
4449,150,2025-01-13,15
4450,166,2022-01-13,95
4452,590,2024-07-04,75
4452,913,2024-04-12,95
4452,10,2025-08-19,25
4453,744,2022-06-23,70
4454,212,2023-04-12,95
4455,617,2016-07-18,5
4457,604,2024-12-31,15
4458,996,2023-07-25,80
4459,551,2022-11-01,80
4460,260,2025-01-16,100
4461,942,2025-04-02,75
4461,435,2025-01-20,100
4462,807,2025-03-01,20
4463,719,2018-10-23,65
4464,464,2024-10-01,40
4464,248,2023-09-29,40
4464,980,2023-12-05,50
4466,190,2021-06-08,100
4468,916,2023-01-08,100
4468,560,2020-10-25,60
4469,716,2023-08-21,20
4471,56,2021-11-08,25
4471,1,2023-08-22,55
4472,787,2025-01-22,80
4474,379,2022-10-12,90
4476,701,2024-04-04,30
4476,436,2025-08-05,65
4477,337,2023-10-11,50
4478,760,2023-08-23,55
4478,870,2021-07-16,60
4479,475,2023-10-02,5
4479,975,2023-07-12,35
4480,242,2025-06-28,90
4482,98,2020-12-24,20
4484,288,2025-06-07,30
4484,437,2023-09-16,100
4485,942,2022-10-05,5
4487,11,2022-09-09,25
4487,140,2021-03-12,5
4489,3,2024-12-21,55
4490,749,2025-02-08,95
4491,212,2023-02-17,50
4492,5,2023-11-03,40
4492,408,2022-03-09,15
4494,426,2024-01-11,85
4494,714,2024-07-14,40
4494,89,2024-05-03,15
4495,114,2021-04-04,10
4496,420,2024-01-21,50
4497,736,2021-01-09,95
4497,927,2022-10-20,30
4498,854,2023-12-26,55
4499,359,2025-06-08,55
4499,371,2025-04-22,60
4500,596,2024-06-07,95
4501,465,2025-07-30,40
4501,509,2019-11-29,65
4501,166,2021-01-07,15
4502,80,2022-10-16,35
4503,275,2024-06-10,75
4503,860,2024-10-07,10
4504,28,2019-06-28,95
4504,129,2019-12-29,70
4504,333,2022-07-18,100
4505,669,2025-01-26,10
4505,585,2025-07-08,90
4506,900,2020-03-30,90
4506,977,2024-06-30,75
4506,331,2019-11-24,25
4507,557,2025-06-07,50
4510,27,2020-06-23,65
4512,658,2021-10-19,10
4512,397,2023-06-08,25
4512,100,2022-03-25,85
4513,968,2025-06-09,80
4513,814,2025-01-07,5
4516,787,2021-10-31,75
4516,574,2018-01-31,35
4518,236,2017-10-24,100
4519,108,2023-02-17,45
4520,758,2024-04-17,35
4520,361,2023-09-22,95
4520,73,2025-07-28,15
4522,879,2022-03-25,85
4522,412,2024-11-26,65
4523,678,2025-07-24,20
4523,771,2024-02-03,60
4525,969,2023-02-23,55
4526,698,2019-11-05,25
4526,57,2019-11-16,65
4528,700,2025-02-17,100
4528,530,2025-02-17,10
4528,165,2024-11-19,65
4529,475,2025-08-16,40
4530,749,2023-01-27,75
4532,205,2021-08-07,75
4532,491,2023-10-09,45
4533,901,2023-11-15,80
4533,197,2023-11-16,65
4534,830,2024-06-30,60
4535,524,2025-04-19,95
4536,171,2018-07-03,35
4536,7,2023-07-15,55
4536,741,2021-07-25,90
4537,664,2021-10-24,95
4539,671,2023-01-26,70
4541,336,2025-03-08,90
4542,909,2018-09-18,60
4543,966,2016-08-26,55
4544,175,2025-01-30,80
4546,24,2025-05-22,60
4546,678,2020-08-19,90
4546,979,2024-11-07,35
4547,739,2019-07-13,10
4548,340,2025-07-27,35
4548,145,2021-05-09,65
4550,847,2022-11-09,40
4552,115,2025-06-25,20
4553,945,2020-12-11,15
4555,815,2020-09-15,85
4556,873,2019-09-12,15
4556,159,2018-10-26,75
4556,281,2020-06-20,60
4557,377,2021-02-13,75
4558,832,2023-01-04,75
4559,707,2020-08-12,65
4559,495,2023-07-14,70
4559,933,2021-01-09,30
4560,737,2021-10-04,95
4561,449,2023-04-26,35
4563,982,2023-05-14,95
4564,855,2025-08-14,100
4565,334,2023-01-07,75
4566,351,2025-08-15,15
4569,791,2025-08-13,10
4569,965,2018-01-27,5
4569,447,2021-01-18,70
4570,314,2024-04-20,80
4570,377,2020-12-25,100
4571,667,2023-04-23,35
4571,597,2024-07-02,35
4572,683,2022-11-27,85
4572,545,2024-12-29,50
4572,244,2025-03-01,65
4573,819,2025-06-30,85
4574,576,2025-07-19,5
4574,532,2025-06-27,75
4574,73,2025-07-22,90
4575,240,2021-04-08,60
4578,434,2025-03-28,70
4580,151,2025-06-23,45
4580,145,2025-01-21,80
4580,985,2025-05-30,30
4582,577,2023-05-02,30
4583,689,2024-12-29,60
4583,326,2024-07-23,25
4583,510,2024-04-09,25
4587,228,2025-03-02,70
4587,313,2020-08-26,30
4589,349,2020-02-27,10
4590,916,2019-12-31,90
4590,119,2022-03-06,75
4591,341,2020-11-01,40
4592,907,2021-02-03,20
4593,25,2022-10-24,50
4593,326,2024-07-15,95
4593,39,2021-11-23,75
4595,734,2023-09-15,25
4596,929,2022-09-01,100
4596,945,2022-03-27,30
4597,531,2025-08-04,30
4598,251,2021-07-31,50
4598,174,2025-06-19,20
4599,989,2021-06-28,5
4599,350,2021-10-30,75
4599,624,2022-11-25,90
4600,634,2025-07-19,60
4602,215,2024-05-26,20
4603,628,2021-03-14,90
4603,392,2025-05-20,5
4603,445,2023-08-02,100
4604,872,2019-04-04,15
4607,537,2025-02-09,90
4608,425,2023-10-08,75
4608,851,2024-12-06,100
4608,140,2018-11-24,30
4609,196,2018-10-11,80
4609,32,2019-09-03,35
4610,242,2025-07-08,45
4614,63,2025-07-19,30
4614,437,2025-07-16,55
4615,360,2022-05-22,5
4615,180,2018-12-20,90
4617,717,2024-08-27,95
4618,24,2024-06-17,55
4618,789,2024-02-16,45
4618,324,2020-07-25,95
4621,577,2023-02-22,75
4621,531,2023-11-05,25
4622,973,2024-10-17,55
